timestamp,power1_average_uw,temp1_input_mc,freq1_input_hz,gpu_busy_percent
2026-07-10T01:52:59.209273136+02:00,119099000,58000,2900000000,1
2026-07-10T01:53:00.221053634+02:00,119084000,59000,2900000000,1
2026-07-10T01:53:01.229603230+02:00,119071000,59000,2900000000,1
2026-07-10T01:53:02.239749892+02:00,119092000,59000,2900000000,1
2026-07-10T01:53:03.251170937+02:00,119089000,59000,2900000000,1
2026-07-10T01:53:04.260710380+02:00,120003000,58000,2900000000,1
2026-07-10T01:53:05.269648447+02:00,119091000,59000,2900000000,1
2026-07-10T01:53:06.279853412+02:00,119098000,58000,2900000000,1
2026-07-10T01:53:07.288656465+02:00,119096000,58000,2900000000,1
2026-07-10T01:53:08.298328799+02:00,120003000,59000,2900000000,1
2026-07-10T01:53:09.309626724+02:00,119096000,59000,2900000000,1
2026-07-10T01:53:10.319513949+02:00,119081000,59000,2900000000,1
2026-07-10T01:53:11.329520377+02:00,119034000,59000,2900000000,1
2026-07-10T01:53:12.336251387+02:00,119018000,59000,2900000000,1
2026-07-10T01:53:13.343406245+02:00,119057000,59000,2900000000,1
2026-07-10T01:53:14.354190326+02:00,119082000,59000,2900000000,1
2026-07-10T01:53:15.363783025+02:00,119097000,59000,2900000000,1
2026-07-10T01:53:16.374317006+02:00,119097000,59000,2900000000,1
2026-07-10T01:53:17.386077647+02:00,119099000,60000,2900000000,1
2026-07-10T01:53:18.399305379+02:00,119097000,60000,2900000000,1
2026-07-10T01:53:19.411176428+02:00,119099000,59000,2900000000,1
2026-07-10T01:53:20.422395520+02:00,119099000,60000,2900000000,1
2026-07-10T01:53:21.429886437+02:00,120002000,59000,2900000000,1
2026-07-10T01:53:22.440853176+02:00,120001000,59000,2900000000,1
2026-07-10T01:53:23.453529891+02:00,119097000,60000,2900000000,1
2026-07-10T01:53:24.465252368+02:00,120001000,60000,2900000000,1
2026-07-10T01:53:25.476882154+02:00,119099000,60000,2900000000,1
2026-07-10T01:53:26.487749710+02:00,120015000,60000,2900000000,1
2026-07-10T01:53:27.498414839+02:00,120009000,60000,2900000000,1
